347,-40.149536,-4.326288,-40.151134,-4.330205,-40.150721,-4.3197469,0.004230424683173936
348,-38.636264,-3.765727,-38.6385376,-3.7653898,-38.6361189,-3.7657023,0.002298469229728917
349,-38.500915,-3.841425,-38.5049243,-3.8317317,-38.496103,-3.8500908,0.010489735524787895
350,-38.778274,-6.361494,-38.781211,-6.363413,-38.775984,-6.35658,0.00350835146471602
353,-38.610481,-3.887669,-38.6130381,-3.8818958,-38.6137891,-3.8798406,0.006314158586065262
354,-39.396797,-3.668677,-39.403297,-3.6667679,-39.3923105,-3.6699214,0.006774559971690769
355,-38.547565,-3.738202,-38.5474982,-3.7381501,-38.5479668,-3.7386784,8.459225732807225E-5
356,-40.521301,-5.873205,-40.515204,-5.86851,-40.533144,-5.863113,0.007695221504287448
357,-38.451706,-3.8205132,-38.450645,-3.8183188,-38.4530483,-3.8228149,0.002437439714126307
358,-38.479687,-3.8070166,-38.4794265,-3.8028287,-38.4790662,-3.8071953,0.004195994120586472
359,-38.517464,-3.8133817,-38.5168234,-3.8139549,-38.5165306,-3.8131564,8.59608399212375E-4
360,-38.574104,-3.8382816,-38.5675604,-3.8434291,-38.575123,-3.8414178,0.00832559050218081
361,-38.451283,-3.82048,-38.450645,-3.8183188,-38.4530483,-3.8228149,0.0022534039673331075
362,-36.909896,-5.575055,-37.2589604,-4.8384351,-37.2605092,-4.837387,0.8151409892916484
363,-38.474182,-3.802936,-38.4733639,-3.8026869,-38.4742007,-3.8027939,8.551832669049716E-4
364,-38.510559,-3.724186,-38.511427,-3.7241502,-38.5103101,-3.7242258,8.687379581869112E-4
367,-38.69535,-4.691015,-38.7020927,-4.6992015,-38.6919575,-4.6868629,0.010605790189328125
370,-38.386795,-6.868413,-38.64,-6.789,-38.629,-6.79,0.26536615570566024
371,-38.484394,-3.760644,-38.4838406,-3.7605699,-38.4846438,-3.7606639,5.583389382814572E-4
374,-38.530391,-3.729624,-38.5303015,-3.7290785,-38.5306971,-3.7305669,5.52793361031141E-4
375,-38.577545,-3.708109,-38.5756696,-3.7083304,-38.5747684,-3.7087319,0.001888423448279319
377,-38.989044,-4.031034,-39.005,-3.993,-38.984,-4.0439999,0.04124535236848022
378,-38.513759,-3.729424,-38.5132781,-3.7297629,-38.5143139,-3.7294314,5.883179582500377E-4
379,-37.81980666666665,-4.446184999999999,-37.846199,-4.417559,-37.804018,-4.459384,0.038935884923531706
380,-38.617393,-3.798876,-38.6136326,-3.8019735,-38.6136326,-3.8017997,0.00487186970371538
381,-39.335121,-3.67689,-39.3467329,-3.6779768,-39.3308065,-3.6732774,0.011662647891879502
382,-38.514102,-3.847193,-38.5049243,-3.8317317,-38.496103,-3.8500908,0.0179800437980565
383,-40.28045166666667,-3.772425000000006,-40.2806168,-3.7720663,-40.2803926,-3.7727507,3.94885689509541E-4
384,-40.3633,-3.684599,-40.3633582,-3.6843763,-40.3633674,-3.6846956,2.3017934312145985E-4
385,-40.34531000000001,-3.701086666666667,-40.3452268,-3.7020345,-40.3458847,-3.7007446,9.514779386719313E-4
386,-40.337055,-3.707561,-40.3373415,-3.708352,-40.33611,-3.7078787,8.412866633917278E-4
387,-39.802173,-3.74143,-39.8084547,-3.7373274,-39.7984545,-3.743711,0.007502738276785375
388,-40.343025,-3.525254,-40.3421487,-3.526167,-40.3455147,-3.5228027,0.0012654922718020292
389,-40.360191,-3.691236,-40.3601381,-3.6912534,-40.3601923,-3.6912883,5.568814954728215E-5
390,-44.77604166666666,-4.227366666666664,-41.418,-3.37,-41.423,-3.368,3.465764192235313
392,-40.11926833333334,-3.244158333333341,-40.1191326,-3.2464594,-40.1199489,-3.2408917,0.0023050664507098043
394,-38.52823500000001,-3.802801666666665,-38.5260052,-3.8057927,-38.5287438,-3.8026549,0.0037307222412237594
395,-38.53280500000001,-3.762684999999995,-38.5331501,-3.7633474,-38.5325832,-3.7616187,7.469054625582985E-4
396,-38.93330333333334,-3.678606666666671,-38.9448686,-3.6745974,-38.9198942,-3.6832043,0.012240490687688213
397,-38.574604,-3.71222,-38.5754083,-3.7111894,-38.5743512,-3.7115642,0.0013073005966486092
400,-38.55991333333335,-3.742785000000004,-38.5592598,-3.7425811,-38.5603247,-3.7428079,6.846028248551051E-4
403,-38.478622,-3.721682,-38.4793399,-3.7224327,-38.4784741,-3.7215591,0.0010387159862047782
404,-38.484138,-4.105983,-38.4863039,-4.1281762,-38.4930049,-4.1050793,0.02229863782947328
405,-38.2445,-4.1418815,-38.246663,-4.133598,-38.239624,-4.145578,0.00856124647758632
406,-38.48306,-3.7773032,-38.483111,-3.7769495,-38.4830896,-3.7782128,3.57357929812343E-4
407,-38.490067,-3.833785,-38.4910246,-3.8332538,-38.4899249,-3.8337783,0.0010950667559557006
408,-38.65243,-4.1132517,-38.6525025,-4.1133603,-38.6514412,-4.11201,1.3057645269800617E-4
410,-38.581916,-3.843687,-38.5817891,-3.8441141,-38.5822048,-3.8440485,4.455536106906627E-4
411,-38.490699,-3.752505,-38.4913809,-3.7549585,-38.4904928,-3.7513499,0.0025464975672486348
414,-38.95107166666666,-4.204728333333333,-38.949,-4.205,-38.949,-4.194,0.0020894031577278023
415,-38.562507,-3.77771,-38.5626265,-3.7776512,-38.5623108,-3.7776197,1.3318291932856095E-4
417,-38.453305,-3.852205000000004,-38.464,-3.842,-38.45,-3.839,0.014782592803701472
418,-38.363716,-3.963745,-38.3503304,-3.9795853,-38.3641383,-3.9629873,0.02073859666057453
419,-38.577675,-3.825806666666661,-38.5771909,-3.8196747,-38.5835634,-3.8387625,0.0061510460907914484
420,-38.57758166666666,-3.825690000000001,-38.5771909,-3.8196747,-38.5835634,-3.8387625,0.0060279791537285144
421,-39.01670666666666,-4.972389999999995,-39.016122,-4.9700387,-39.0161125,-4.9768268,0.002422900493432498
422,-38.68909999999999,-3.904793333333328,-38.6901929,-3.9056808,-38.6891908,-3.9058296,0.0014078449824027905
423,-38.85586333333334,-3.645526666666668,-38.8551306,-3.6472799,-38.8532222,-3.6403193,0.0019001908480174184
424,-38.57733666666666,-3.825940000000007,-38.5771909,-3.8196747,-38.5835634,-3.8387625,0.006266995453260862
425,-38.57766000000002,-3.825694999999996,-38.5771909,-3.8196747,-38.5835634,-3.8387625,0.0060385484100049834
426,-39.01139499999999,-4.96846666666667,-39.013042,-4.970396,-39.016414,-4.966677,0.0025367175859992174
427,-38.493301,-3.792239,-38.4929172,-3.7907381,-38.4930888,-3.7926223,0.0015491943874159162
428,-40.373569,-3.690676,-40.3735129,-3.6907312,-40.3738281,-3.6906538,7.870355773559604E-5
429,-38.593379,-3.754591,-38.5923953,-3.752902,-38.593477,-3.7548659,0.0019545809499730425
431,-38.570415,-3.808047,-38.5717741,-3.8076095,-38.5702506,-3.8080377,0.0014277811667078256
432,-38.509693,-3.86993,-38.5090851,-3.8683759,-38.5096377,-3.8681618,0.0016687627812238329
433,-38.49797333333333,-3.858170000000003,-38.4966622,-3.8581362,-38.497769,-3.8626991,0.0013115689298523647
